Machine_ID,Hour,Air_Consumption
Machine_37,13,136.1718404523869
Machine_37,14,196.7161073058525
Machine_37,15,497.39724608206427
Machine_37,16,543.1410331869423
Machine_37,17,41.6336365665046
Machine_37,18,192.6192058092105
Machine_37,19,521.715694695695
Machine_37,20,216.68141379083042
Machine_37,21,256.88981130361117
Machine_37,22,336.76441146197544
Machine_37,23,475.51617994136706
Machine_37,24,378.16416510549806
Machine_38,1,553.0507438190812
Machine_38,2,47.70376403615498
Machine_38,3,188.82983641558477
Machine_38,4,249.23772889137297
Machine_38,5,408.8176664930302
Machine_38,6,349.9162588536081
Machine_38,7,258.22304133195325
Machine_38,8,510.8956482317466
Machine_38,9,514.965821216027
Machine_38,10,527.7638888521126
Machine_38,11,361.3903269561278
Machine_38,12,56.47651887309651
Machine_38,13,488.469465965395
Machine_38,14,291.93965313349975
Machine_38,15,552.3032400524105
Machine_38,16,126.84092476199183
Machine_38,17,512.6309355898675
Machine_38,18,566.9926334869308
Machine_38,19,254.95068169898136
Machine_38,20,354.2010140033412
Machine_38,21,249.87095511274194
Machine_38,22,182.6625275034523
Machine_38,23,311.41553601258516
Machine_38,24,467.38763074530357
Machine_39,1,237.7683196981004
Machine_39,2,99.3680821299017
Machine_39,3,446.5356024153684
Machine_39,4,479.0600447694288
Machine_39,5,312.921434000182
Machine_39,6,291.7407751503454
Machine_39,7,152.03142743434083
Machine_39,8,57.09888810703782
Machine_39,9,426.858924456183
Machine_39,10,305.03901711555056
Machine_39,11,468.39606958620647
Machine_39,12,373.857595793344
Machine_39,13,573.5914366718578
Machine_39,14,214.026191971507
Machine_39,15,345.00837083647053
Machine_39,16,320.72465985257446
Machine_39,17,289.2281355942865
Machine_39,18,578.303944175732
Machine_39,19,500.4764259109665
Machine_39,20,523.3055188096887
Machine_39,21,392.80170051639817
Machine_39,22,581.3013495496739
Machine_39,23,99.10810412033507
Machine_39,24,193.41027723679412
Machine_40,1,241.89713075098769
Machine_40,2,544.566406098199
Machine_40,3,445.4545878655516
Machine_40,4,389.723859951694
Machine_40,5,467.36872371179794
Machine_40,6,440.64354647059474
Machine_40,7,59.30894742864631
Machine_40,8,411.47770581980217
Machine_40,9,492.07627767179537
Machine_40,10,553.3604146088489
Machine_40,11,524.8223000569805
Machine_40,12,420.5743213095305
Machine_40,13,188.5653387951659
Machine_40,14,393.751172159562
Machine_40,15,507.1875232424071
Machine_40,16,115.21806320269425
Machine_40,17,223.03286520512208
Machine_40,18,281.9233195192305
Machine_40,19,101.37109962746719
Machine_40,20,143.78368764681875
Machine_40,21,416.7825360997563
Machine_40,22,482.6020085278919
Machine_40,23,461.7377213608383
Machine_40,24,124.21285342457588
Machine_41,1,532.9098639502226
Machine_41,2,125.294135556313
Machine_41,3,155.614314824302
Machine_41,4,438.25807151033155
Machine_41,5,473.8717938525149
Machine_41,6,512.6786432698932
Machine_41,7,229.84085827757784
Machine_41,8,225.3439792296952
Machine_41,9,510.37742391336093
Machine_41,10,504.76742758325736
Machine_41,11,290.63887580958
Machine_41,12,534.2814925966015
Machine_41,13,140.68521927566206
Machine_41,14,234.3237614855418
Machine_41,15,399.8459067413009
Machine_41,16,488.4345876370345
Machine_41,17,312.6087678716618
Machine_41,18,223.68880586501325
Machine_41,19,224.1096751152041
Machine_41,20,520.4565228002155
Machine_41,21,114.55688274927552
Machine_41,22,599.0686073871448
Machine_41,23,478.5054650148298
Machine_41,24,413.7792077541572
Machine_42,1,301.9869301569499
Machine_42,2,84.44946378794384
Machine_42,3,258.73867148227026
Machine_42,4,105.39570200113714
Machine_42,5,306.8228758676261
Machine_42,6,89.58309572303764
Machine_42,7,519.8976622303071
Machine_42,8,355.3157394893659
Machine_42,9,292.26229228495674
Machine_42,10,403.4259898807512
Machine_42,11,304.88200945199947
Machine_42,12,569.6371606673953
Machine_42,13,465.97482051181936
Machine_42,14,498.4181070634588
Machine_42,15,567.8488178217236
Machine_42,16,422.12498284174825
Machine_42,17,527.9988313257566
Machine_42,18,542.611263966929
Machine_42,19,332.45450028373637
Machine_42,20,251.4890238718403
Machine_42,21,105.19127204956409
Machine_42,22,471.587932860335
Machine_42,23,189.40678610753744
Machine_42,24,298.307764375792
Machine_43,1,569.6345544533815
Machine_43,2,326.0152959272057
Machine_43,3,261.8139589068312
Machine_43,4,428.82834333907385
Machine_43,5,539.6785015680284
Machine_43,6,168.28493266106932
Machine_43,7,502.63392821664024
Machine_43,8,503.5750709272409
Machine_43,9,401.82862737520225
Machine_43,10,351.76707894882355
Machine_43,11,145.40225855563097
Machine_43,12,187.2887933088061
Machine_43,13,373.97393923245204
Machine_43,14,309.6160106159261
Machine_43,15,225.24863073895972
Machine_43,16,559.9480732220525
Machine_43,17,248.3133219308265
Machine_43,18,80.19063870761659
Machine_43,19,442.08800586543055
Machine_43,20,52.37967298309627
Machine_43,21,101.6991798821011
Machine_43,22,347.78502911964824
Machine_43,23,48.97069669901056
Machine_43,24,127.29434401422122
Machine_44,1,459.121845366273
Machine_44,2,213.96386906162954
Machine_44,3,114.08423202470553
Machine_44,4,441.26954853156104
Machine_44,5,446.9183311497934
Machine_44,6,113.70360603571491
Machine_44,7,479.7070329468765
Machine_44,8,548.4185112335291
Machine_44,9,62.519681211055065
Machine_44,10,560.1102985314593
Machine_44,11,426.06427948103175
Machine_44,12,499.2945427389385
Machine_44,13,380.4002877739881
Machine_44,14,585.1836407988031
Machine_44,15,568.5540281709444
Machine_44,16,362.3556570972984
Machine_44,17,476.5917658756249
Machine_44,18,567.7208021950674
Machine_44,19,553.752008157569
Machine_44,20,434.182951880004
Machine_44,21,157.1381588096693
Machine_44,22,490.5596544048228
Machine_44,23,513.9122756983209
Machine_44,24,572.7034844982751
Machine_45,1,242.33490459731053
Machine_45,2,322.67461300337425
Machine_45,3,377.7854256586518
Machine_45,4,247.810245725957
Machine_45,5,60.37372347386987
Machine_45,6,325.44030564200193
Machine_45,7,302.07105075428035
Machine_45,8,46.528230842423326
Machine_45,9,393.166545583868
Machine_45,10,497.0695820221851
Machine_45,11,369.3368012296088
Machine_45,12,83.63605688582197
Machine_45,13,314.91929075026934
Machine_45,14,237.33362960369476
Machine_45,15,84.14237835444408
Machine_45,16,309.9408969510084
Machine_45,17,173.47600822540204
Machine_45,18,475.4089572077699
Machine_45,19,444.5578015772226
Machine_45,20,300.4951274583919
Machine_45,21,217.32627354841154
Machine_45,22,296.6319496353861
Machine_45,23,536.549351849819
Machine_45,24,41.85675481696198
Machine_46,1,231.4328708555981
Machine_46,2,147.27550690187175
Machine_46,3,304.41258358691925
Machine_46,4,428.313096672843
Machine_46,5,158.16677940570497
Machine_46,6,524.3131915829042
Machine_46,7,405.33849809112115
Machine_46,8,420.1358705114187
Machine_46,9,483.5012872145125
Machine_46,10,417.3547417246441
Machine_46,11,68.44077281876855
Machine_46,12,463.78681702920574
Machine_46,13,584.4505997680062
Machine_46,14,593.232495876679
Machine_46,15,324.1659905995169
Machine_46,16,385.95985960865556
Machine_46,17,271.908029031585
Machine_46,18,525.515448579339
Machine_46,19,466.49466609596686
Machine_46,20,214.08826268773447
Machine_46,21,458.94343682543393
Machine_46,22,190.6011572449966
Machine_46,23,559.3988744386386
Machine_46,24,550.7493255065374
Machine_47,1,199.97840260888154
Machine_47,2,231.3141607302386
Machine_47,3,265.57374589243443
Machine_47,4,161.4028454504534
Machine_47,5,233.37669831038062
Machine_47,6,296.97478136910985
Machine_47,7,242.713907889218
Machine_47,8,163.08450389077547
Machine_47,9,65.51197169619952
Machine_47,10,103.72556740247555
Machine_47,11,557.5817548896539
Machine_47,12,88.87089310096741
Machine_47,13,591.1891546325918
Machine_47,14,338.8352865823071
Machine_47,15,300.6255151565425
Machine_47,16,507.84792287249235
Machine_47,17,173.65150633692048
Machine_47,18,582.3840608933323
Machine_47,19,355.28524686574724
Machine_47,20,64.50474481544575
Machine_47,21,61.52241206758358
Machine_47,22,72.69371254029815
Machine_47,23,430.9093231933977
Machine_47,24,71.61529199870486
Machine_48,1,522.0004431841256
Machine_48,2,279.99107636634614
Machine_48,3,450.9854171209356
Machine_48,4,344.95891326242077
Machine_48,5,348.5448070048555
Machine_48,6,181.2974187144504
Machine_48,7,405.1292165603718
Machine_48,8,257.19667836124415
Machine_48,9,595.255144704888
Machine_48,10,114.78387234744241
Machine_48,11,480.02998047100516
Machine_48,12,396.0769208266719
Machine_48,13,211.58359947758214
Machine_48,14,577.8272773374536
Machine_48,15,233.7954434128218
Machine_48,16,281.3366116376634
Machine_48,17,382.31982309031747
Machine_48,18,309.0682512691395
Machine_48,19,210.43558049348394
Machine_48,20,449.4642529566442
Machine_48,21,412.4379708247579
Machine_48,22,520.8500085939468
Machine_48,23,485.5154997175632
Machine_48,24,367.9536076865055
Machine_49,1,340.1625653423192
Machine_49,2,587.1766484047079
Machine_49,3,493.07796264244143
Machine_49,4,419.6728687731618
Machine_49,5,461.8738938552204
Machine_49,6,134.76304727173942
Machine_49,7,372.54672972008876
Machine_49,8,130.71653652632108
Machine_49,9,570.5942844369002
Machine_49,10,562.1280851818838
Machine_49,11,482.62238456966855
Machine_49,12,587.3829445689713
Machine_49,13,341.73552189232794
Machine_49,14,205.78904773990092
Machine_49,15,222.69638617602445
Machine_49,16,325.76351816286154
Machine_49,17,344.9643156735609
Machine_49,18,477.58737236068566
Machine_49,19,341.60771069268384
Machine_49,20,90.77613851500206
Machine_49,21,344.0214425890825
Machine_49,22,594.7234530504239
Machine_49,23,315.30592369241293
Machine_49,24,108.20269058080305
Machine_50,1,370.79368264390365
Machine_50,2,259.267330687473
Machine_50,3,242.00187554521384
Machine_50,4,215.86341633434776
Machine_50,5,335.7746445211945
Machine_50,6,332.25837145603083
Machine_50,7,365.6282238720836
Machine_50,8,71.39659792181445
Machine_50,9,96.15229407259827
Machine_50,10,136.54437829257932
Machine_50,11,202.48096400413854
Machine_50,12,346.00118241307507
Machine_50,13,435.34120756052477
Machine_50,14,165.19974482840098
Machine_50,15,311.0578088358629
Machine_50,16,46.3490073678318
Machine_50,17,383.18287272987993
Machine_50,18,327.3756348044449
Machine_50,19,397.21402903660976
Machine_50,20,299.2987533881874
Machine_50,21,487.3456042371592
Machine_50,22,550.6224630213072
Machine_50,23,447.8769819707549
Machine_50,24,102.14938857810296
Machine_51,1,243.79889781256935
Machine_51,2,381.7539275991215
Machine_51,3,297.92574763437995
Machine_51,4,120.52067918360635
Machine_51,5,150.6012096756961
Machine_51,6,570.8183273259177
Machine_51,7,571.1624383688047
Machine_51,8,201.68707275675595
Machine_51,9,366.690607816676
Machine_51,10,84.89062817154073
Machine_51,11,134.89025614050072
Machine_51,12,130.67708168331097
Machine_51,13,493.7485946236545
Machine_51,14,43.62924003310384
Machine_51,15,361.9172074741871
Machine_51,16,453.9758563427181
Machine_51,17,387.9159620660951
Machine_51,18,560.5168417183172
Machine_51,19,403.8886716199427
Machine_51,20,419.58331865419177
Machine_51,21,538.4693305773939
Machine_51,22,440.73027482955723
Machine_51,23,58.03148184407113
Machine_51,24,412.57996826317947
Machine_52,1,389.3032388161912
Machine_52,2,81.51562360515982
Machine_52,3,459.8376275335358
Machine_52,4,462.7235154566878
Machine_52,5,245.29357342324116
Machine_52,6,174.59745625587493
Machine_52,7,249.44475109829193
Machine_52,8,148.22891844064134
Machine_52,9,163.13547972052464
Machine_52,10,81.0848425314611
Machine_52,11,295.07621106436386
Machine_52,12,83.204681233439
Machine_52,13,328.44537945966425
Machine_52,14,326.28612077985036
Machine_52,15,77.34031577464023
Machine_52,16,168.47356479222145
Machine_52,17,510.7420984857783
Machine_52,18,72.90814242728607
Machine_52,19,232.04888612889215
Machine_52,20,466.36248818092633
Machine_52,21,46.271844561218856
Machine_52,22,54.082079280578895
Machine_52,23,83.00233336215612
Machine_52,24,394.04119842506435
Machine_53,1,551.2713821106084
Machine_53,2,409.68136792091235
Machine_53,3,372.91496019383396
Machine_53,4,82.29175569386379
Machine_53,5,45.034755072388194
Machine_53,6,415.1038457680086
Machine_53,7,250.5703979225117
Machine_53,8,527.0339503692985
Machine_53,9,333.08839687264845
Machine_53,10,386.88764725071553
Machine_53,11,446.83529170587025
Machine_53,12,246.25953534449704
Machine_53,13,584.5797501869827
Machine_53,14,257.50735448506737
Machine_53,15,548.5345288862729
Machine_53,16,91.30834488433743
Machine_53,17,148.5899245386825
Machine_53,18,194.50445555613695
Machine_53,19,422.5571253435946
Machine_53,20,506.27066150303614
Machine_53,21,560.6871231609476
Machine_53,22,472.2358995947668
Machine_53,23,502.99577134483894
Machine_53,24,325.877909883053
Machine_54,1,141.262027230824
Machine_54,2,419.96740772965336
Machine_54,3,330.1890156841145
Machine_54,4,488.6773327837497
Machine_54,5,594.0266937336684
Machine_54,6,130.3324337020405
Machine_54,7,455.93651383835737
Machine_54,8,307.2808834766908
Machine_54,9,99.50490624980293
Machine_54,10,368.28328281519856
Machine_54,11,554.8489185478035
Machine_54,12,507.6883101177702
Machine_54,13,58.242440726901066
Machine_54,14,436.64824395893294
Machine_54,15,313.41756357335
Machine_54,16,377.15026750730374
Machine_54,17,416.74280681627977
Machine_54,18,403.25783151224437
Machine_54,19,426.85769684740853
Machine_54,20,71.51202409885609
Machine_54,21,503.3814913019856
Machine_54,22,319.95016328587803
Machine_54,23,100.30857087603025
Machine_54,24,97.40414474537057
Machine_55,1,283.2789724374775
Machine_55,2,414.2418901650262
Machine_55,3,558.8344648710896
Machine_55,4,572.6792466957367
Machine_55,5,401.11834333863266
Machine_55,6,236.4608176416898
Machine_55,7,116.70984446592894
Machine_55,8,133.09353907557357
Machine_55,9,370.65749683353243
Machine_55,10,294.9787668081883
Machine_55,11,155.1693067773406
Machine_55,12,598.0361966985249
Machine_55,13,286.19386751749454
Machine_55,14,354.1444911158336
Machine_55,15,53.934315440440926
Machine_55,16,598.1355403094756
Machine_55,17,412.27353793095335
Machine_55,18,505.6762605216726
Machine_55,19,274.0677561258109
Machine_55,20,372.6473343292253
Machine_55,21,249.10133696765158
Machine_55,22,167.97871843386872
Machine_55,23,553.3840968102352
Machine_55,24,214.09409558189657
Machine_56,1,96.2862736147375
Machine_56,2,481.33638043474485
Machine_56,3,138.25889547377452
Machine_56,4,181.11109959382873
Machine_56,5,502.52374931551776
Machine_56,6,376.12019376199794
Machine_56,7,565.8524751051434
Machine_56,8,590.7592331117888
Machine_56,9,389.48231578570557
Machine_56,10,452.71851733389923
Machine_56,11,571.0088345089075
Machine_56,12,160.81293692431123
Machine_56,13,237.84732664554429
Machine_56,14,320.18246188530196
Machine_56,15,462.36569366907946
Machine_56,16,164.5783328684764
Machine_56,17,455.5641457242251
Machine_56,18,466.68096550682674
Machine_56,19,122.78782078870807
Machine_56,20,117.05362943752333
Machine_56,21,166.2426928462308
Machine_56,22,46.302567562982176
Machine_56,23,93.75472127140281
Machine_56,24,306.72176344029765
Machine_57,1,131.20492410117214
Machine_57,2,224.26598189314615
Machine_57,3,394.6998134531421
Machine_57,4,504.9991209125138
Machine_57,5,287.83700906070226
Machine_57,6,492.62183698667945
Machine_57,7,229.6407179321257
Machine_57,8,75.56899058237235
Machine_57,9,452.38303176889366
Machine_57,10,156.9049764900919
Machine_57,11,317.9923845893896
Machine_57,12,257.39593380818746
Machine_57,13,194.859172647832
Machine_57,14,45.82013855989806
Machine_57,15,291.26050470004924
Machine_57,16,493.0678387523224
Machine_57,17,214.4418631990797
Machine_57,18,322.24346901830853
Machine_57,19,57.91624244470305
Machine_57,20,222.03621625583344
Machine_57,21,54.78650490364528
Machine_57,22,592.1730062263829
Machine_57,23,45.50425084598317
Machine_57,24,300.14864444719524
Machine_58,1,95.8236015549428
Machine_58,2,422.1190138445076
Machine_58,3,333.8070940824393
Machine_58,4,509.069029582698
Machine_58,5,436.8843472412035
Machine_58,6,436.2721553496741
Machine_58,7,208.8792671792322
Machine_58,8,500.83384149622344
Machine_58,9,358.8792548169814
Machine_58,10,490.45559934684013
Machine_58,11,45.46243717612402
Machine_58,12,139.0919092266374
Machine_58,13,81.58278959560491
Machine_58,14,482.8514386649987
Machine_58,15,112.5095528527555
Machine_58,16,343.3016198910615
Machine_58,17,186.11744967244024
Machine_58,18,156.41804942175355
Machine_58,19,316.7042361842295
Machine_58,20,207.46201599139067
Machine_58,21,368.48654028358163
Machine_58,22,528.3527289351437
Machine_58,23,430.2654366054436
Machine_58,24,212.65360804646286
Machine_59,1,186.95183665480462
Machine_59,2,588.0912644365064
Machine_59,3,521.1575256809072
Machine_59,4,63.32896835012143
Machine_59,5,182.1517882078659
Machine_59,6,560.4069649566966
Machine_59,7,358.733202428206
Machine_59,8,167.30600060114358
Machine_59,9,257.331062616612
Machine_59,10,557.3458190721274
Machine_59,11,390.32296096266015
Machine_59,12,72.63630231993434
Machine_59,13,466.99185330311656
Machine_59,14,576.5290877678891
Machine_59,15,159.18810842430202
Machine_59,16,531.1086946559385
Machine_59,17,80.05371089719247
Machine_59,18,85.270008088538
Machine_59,19,149.63095867369765
Machine_59,20,162.20403849358593
Machine_59,21,56.45113158917583
Machine_59,22,58.961827956503356
Machine_59,23,251.9945524178874
Machine_59,24,476.38571238695454
Machine_60,1,107.62617635563342
Machine_60,2,331.633798660348
Machine_60,3,592.9093326737949
Machine_60,4,378.44854185877546
Machine_60,5,92.52194909882817
Machine_60,6,574.8773586802654
Machine_60,7,567.944831421722
Machine_60,8,500.76839572828413
Machine_60,9,143.31771599788726
Machine_60,10,72.74827710384226
Machine_60,11,487.38263250405686
Machine_60,12,476.0649617890595
Machine_60,13,145.61340921156966
Machine_60,14,304.800137742997
Machine_60,15,461.7785588535317
Machine_60,16,58.98223439030966
Machine_60,17,71.15619907173885
Machine_60,18,194.04259014004046
Machine_60,19,152.57952858891645
Machine_60,20,119.26099891257722
Machine_60,21,426.32157866664227
Machine_60,22,471.53406530445807
Machine_60,23,149.85364149672267
Machine_60,24,428.524769146873
Machine_61,1,534.6164933430437
Machine_61,2,241.6764088336118
Machine_61,3,292.35776863150977
Machine_61,4,154.4651189289495
Machine_61,5,465.1570794823488
Machine_61,6,151.4330483474427
Machine_61,7,417.0791985822257
Machine_61,8,189.33399024944714
Machine_61,9,378.84888476157124
Machine_61,10,254.1896238902501
Machine_61,11,96.52803415305665
Machine_61,12,96.28433412770437
Machine_61,13,344.02406311933976
Machine_61,14,300.3345768713877
Machine_61,15,83.26838086994246
Machine_61,16,222.75269212956763
Machine_61,17,598.5045640818425
Machine_61,18,127.78351058716281
Machine_61,19,108.7700178365302
Machine_61,20,402.3792829419245
Machine_61,21,551.4212028619489
Machine_61,22,364.3456364833632
Machine_61,23,139.33560985279453
Machine_61,24,134.8124160802444
Machine_62,1,537.0962865448729
Machine_62,2,461.64010540525925
Machine_62,3,485.8264687413751
Machine_62,4,448.5749282821968
Machine_62,5,567.8889581493333
Machine_62,6,278.09086781162625
Machine_62,7,65.56325599920356
Machine_62,8,539.3481737401212
Machine_62,9,566.7614244767082
Machine_62,10,56.89817180176044
Machine_62,11,537.7612885229405
Machine_62,12,399.8333558031754
Machine_62,13,561.8781671963194
Machine_62,14,352.103699404648
Machine_62,15,84.74349277716858
Machine_62,16,45.09816725744932
Machine_62,17,545.0421035192799
Machine_62,18,285.8454496438761
Machine_62,19,482.20688646615486
Machine_62,20,321.43414172883257
Machine_62,21,137.8267900712903
Machine_62,22,63.58674711219884
Machine_62,23,54.1686875590369
Machine_62,24,380.0970066407181
Machine_63,1,60.29234476340734
Machine_63,2,197.3852093567585
Machine_63,3,195.01779245253917
Machine_63,4,336.0518046217608
Machine_63,5,47.201657329029494
Machine_63,6,437.20983283916667
Machine_63,7,58.918683657717125
Machine_63,8,456.257016468976
Machine_63,9,85.5974160799714
Machine_63,10,495.1035339582259
Machine_63,11,498.5587841757737
Machine_63,12,166.51353412422188
Machine_63,13,179.89707576941143
Machine_63,14,323.359192791791
Machine_63,15,193.26655296857885
Machine_63,16,105.46307519714765
Machine_63,17,481.43884974493926
Machine_63,18,466.51105329901526
Machine_63,19,467.56007997338946
Machine_63,20,85.32887591401598
Machine_63,21,351.28216552544336
Machine_63,22,486.2261976081807
Machine_63,23,154.14631608225272
Machine_63,24,391.2557659509994
Machine_64,1,501.9791435475432
Machine_64,2,462.4784446943755
Machine_64,3,196.54494831767252
Machine_64,4,350.9170830218023
Machine_64,5,151.4103773622163
Machine_64,6,135.58155510929384
Machine_64,7,265.5568061306767
Machine_64,8,213.45993673315783
Machine_64,9,89.55168445402413
Machine_64,10,537.503044302865
Machine_64,11,404.85800938356283
Machine_64,12,119.0704191850872
Machine_64,13,224.83817789380035
Machine_64,14,542.9788977308554
Machine_64,15,418.19644731029217
Machine_64,16,387.0198608367505
Machine_64,17,246.65955349015255
Machine_64,18,574.0647250512196
Machine_64,19,292.0716580432904
Machine_64,20,435.46752235877875
Machine_64,21,395.0380478384479
Machine_64,22,91.00533463053328
Machine_64,23,387.7464860814809
Machine_64,24,467.1961295798058
Machine_65,1,111.68308292085366
Machine_65,2,295.4132271168256
Machine_65,3,268.62197595059786
Machine_65,4,172.61711231452944
Machine_65,5,444.5425933465544
Machine_65,6,142.52308989749184
Machine_65,7,129.65998515846348
Machine_65,8,93.70214259979306
Machine_65,9,145.6784661586108
Machine_65,10,53.49684005469631
Machine_65,11,373.5587865063432
Machine_65,12,140.36960841385422
Machine_65,13,395.3676466353343
Machine_65,14,585.7972639244095
Machine_65,15,237.69303976040584
Machine_65,16,374.1198372062207
Machine_65,17,113.85353411716925
Machine_65,18,227.88456535381454
Machine_65,19,145.4345172826113
Machine_65,20,170.93977168884342
Machine_65,21,371.80281918100434
Machine_65,22,233.64111793468103
Machine_65,23,350.4088593675119
Machine_65,24,404.82575151222744
Machine_66,1,544.3184115548866
Machine_66,2,170.41939606737847
Machine_66,3,115.25551104642307
Machine_66,4,581.4204387393372
Machine_66,5,97.5377139441268
Machine_66,6,528.4901391821502
Machine_66,7,368.744387416249
Machine_66,8,124.59043021703505
Machine_66,9,157.80645887643954
Machine_66,10,571.6669945163301
Machine_66,11,459.68572153126235
Machine_66,12,483.7227825435161
Machine_66,13,131.77907198365622
Machine_66,14,219.47294529739224
Machine_66,15,423.34702871211994
Machine_66,16,407.9801033873894
Machine_66,17,123.99407373045526
Machine_66,18,49.714683350672416
Machine_66,19,516.1130926491196
Machine_66,20,388.6115428199475
Machine_66,21,292.8630856881756
Machine_66,22,122.3179095043007
Machine_66,23,208.75613071388312
Machine_66,24,473.8999962400937
Machine_67,1,109.73915888327194
Machine_67,2,350.49574440993825
Machine_67,3,125.27129774638988
Machine_67,4,195.64755454758242
Machine_67,5,528.894548880588
Machine_67,6,274.25308757926973
Machine_67,7,546.593851226867
Machine_67,8,577.9664905191352
Machine_67,9,513.9209320938987
Machine_67,10,335.23957081443825
Machine_67,11,125.72360409194457
Machine_67,12,342.3516510219006
Machine_67,13,86.08416053415488
Machine_67,14,383.5302895018036
Machine_67,15,580.9113452597151
Machine_67,16,494.83765291402307
Machine_67,17,216.10621891809612
Machine_67,18,415.8464099955711
Machine_67,19,250.34212289457216
Machine_67,20,55.791813394900174
Machine_67,21,53.73400928549997
Machine_67,22,236.9234425175575
Machine_67,23,432.1094441759404
Machine_67,24,550.066022106655
Machine_68,1,211.4070498922822
Machine_68,2,478.4520097492111
Machine_68,3,330.0188642699806
Machine_68,4,131.4186505775507
Machine_68,5,568.538875822102
Machine_68,6,215.03755907644987
Machine_68,7,220.6751942134638
Machine_68,8,441.00223155831657
Machine_68,9,392.6547334191481
Machine_68,10,286.3471044224558
Machine_68,11,360.7881664856078
Machine_68,12,216.149987308552
Machine_68,13,475.80177213622466
Machine_68,14,126.3281605770644
Machine_68,15,466.6301097820366
Machine_68,16,476.0964988109585
Machine_68,17,526.1103894409896
Machine_68,18,594.8718059460034
Machine_68,19,558.8379286733926
Machine_68,20,495.5087573736559
Machine_68,21,58.60085690696762
Machine_68,22,365.46081321136137
Machine_68,23,162.65117955370863
Machine_68,24,212.2537823372312
Machine_69,1,447.58739231987107
Machine_69,2,537.7715842557395
Machine_69,3,127.38099693941798
Machine_69,4,60.30790961061767
Machine_69,5,365.7736957031105
Machine_69,6,132.17978653545964
Machine_69,7,289.91448907046254
Machine_69,8,295.9186058304538
Machine_69,9,154.52074411871712
Machine_69,10,313.1911507906273
Machine_69,11,134.61622487862815
Machine_69,12,557.9769918796095
Machine_69,13,188.5354031885209
Machine_69,14,413.8891806328356
Machine_69,15,556.1078279019822
Machine_69,16,41.291838279646946
Machine_69,17,576.0092368851034
Machine_69,18,528.8935860172342
Machine_69,19,144.9262880662351
Machine_69,20,100.59592474018804
Machine_69,21,178.78069707448708
Machine_69,22,503.73717194943686
Machine_69,23,579.8501205154363
Machine_69,24,183.499686597445
Machine_70,1,547.5893534271797
Machine_70,2,86.57390953069267
Machine_70,3,183.68403403784862
Machine_70,4,199.70003927464919
Machine_70,5,138.79191644225247
Machine_70,6,86.40145675613601
Machine_70,7,283.5395466900761
Machine_70,8,219.78986341637645
Machine_70,9,317.3596637239739
Machine_70,10,272.6710774995152
Machine_70,11,269.79179792592953
Machine_70,12,459.7619491337194
Machine_70,13,385.9393439774249
Machine_70,14,159.80953693503275
Machine_70,15,233.88733078019823
Machine_70,16,498.54518937796547
Machine_70,17,263.9695234612372
Machine_70,18,137.24194899816393
Machine_70,19,397.89414069127247
Machine_70,20,574.6765642678363
Machine_70,21,114.4158704724897
Machine_70,22,80.27545644460173
Machine_70,23,534.5706738713502
Machine_70,24,520.3115363522808
Machine_71,1,68.36570437421437
Machine_71,2,535.500611658446
Machine_71,3,432.41571170842514
Machine_71,4,463.0733946532638
Machine_71,5,57.13707135758986
Machine_71,6,98.28605930803309
Machine_71,7,230.44685381451626
Machine_71,8,256.14764919175633
Machine_71,9,577.6676478287342
Machine_71,10,45.99966972889544
Machine_71,11,198.31535205932437
Machine_71,12,293.329189149518
Machine_71,13,60.24447709593689
Machine_71,14,590.9795991820446
Machine_71,15,224.70190580196996
Machine_71,16,313.92322913457093
Machine_71,17,264.82747931106513
Machine_71,18,567.8173373540162
Machine_71,19,161.62405683846757
Machine_71,20,321.95789309404
Machine_71,21,564.6596687868713
Machine_71,22,558.297367706255
Machine_71,23,295.29352466809894
Machine_71,24,76.44286443260697
Machine_72,1,426.7078746995777
Machine_72,2,47.23449559222179
Machine_72,3,553.1908891967241
Machine_72,4,531.5313580376403
Machine_72,5,555.9005997165206
Machine_72,6,509.78922890185544
Machine_72,7,299.4156169156788
Machine_72,8,450.37992373512645
Machine_72,9,144.59489268740754
Machine_72,10,65.44422425570019
Machine_72,11,118.06363141346958
Machine_72,12,242.03868214801648
Machine_72,13,437.4190146750046
Machine_72,14,271.88255763304863
Machine_72,15,586.1680656482644
Machine_72,16,104.58661743053409
Machine_72,17,217.39560062862185
Machine_72,18,548.9752113621976
Machine_72,19,141.80095499448896
Machine_72,20,289.4366073840205
Machine_72,21,415.3033588641225
Machine_72,22,529.4830703955358
Machine_72,23,485.2512434588976
Machine_72,24,164.31532315417326
Machine_73,1,268.81707917125266
Machine_73,2,522.2377285799614
Machine_73,3,161.2578324156507
Machine_73,4,581.3194777821552
Machine_73,5,389.31987553981986
Machine_73,6,198.62223555079348
Machine_73,7,242.27121604321704
Machine_73,8,482.8129602335732
Machine_73,9,80.0254916058158
Machine_73,10,405.0169973399693
Machine_73,11,341.35994261655213
Machine_73,12,109.41275816002536
Machine_73,13,141.44079277309797
Machine_73,14,145.6397267383116
Machine_73,15,81.7629192010927
Machine_73,16,97.74562891076056
Machine_73,17,583.0958752335108
Machine_73,18,121.09139822624813
Machine_73,19,258.7085756587078
Machine_73,20,220.50322992739845
Machine_73,21,501.29978169031006
Machine_73,22,438.05346292139217
Machine_73,23,329.5782372223096
Machine_73,24,391.78614247442425
Machine_74,1,209.86149047467242
